"1000008234";"817";"213";"Y";"";"N";"N"
"1000008235";"818";"213";"Y";"";"N";"N"
"1000008236";"819";"213";"Y";"";"N";"N"
"1000008237";"820";"213";"Y";"";"N";"N"
"1000008238";"821";"213";"Y";"";"N";"N"
"1000008239";"822";"213";"Y";"";"N";"N"
"1000008240";"823";"213";"Y";"";"N";"N"
"1000008241";"824";"213";"Y";"";"N";"N"
"1000008242";"825";"213";"Y";"";"N";"N"
"1000008243";"826";"213";"Y";"";"N";"N"
"1000008244";"827";"213";"Y";"";"N";"N"
"1000008245";"828";"213";"Y";"";"N";"N"
"1000008246";"829";"213";"Y";"";"N";"N"
"1000008247";"830";"213";"Y";"";"N";"N"
"1000008248";"831";"213";"Y";"";"N";"N"
"1000008249";"832";"213";"Y";"";"N";"N"
"1000008250";"833";"213";"Y";"";"N";"N"
"1000008251";"251";"213";"Y";"";"N";"N"
"1000008252";"190";"213";"Y";"";"N";"N"
"1000008253";"191";"213";"Y";"";"N";"N"
"1000008254";"193";"213";"Y";"";"N";"N"
"1000008255";"670";"213";"Y";"";"N";"N"
"1000008256";"671";"213";"Y";"";"N";"N"
"1000008257";"672";"213";"Y";"";"N";"N"
"1000008258";"673";"213";"Y";"";"N";"N"
"1000008259";"676";"213";"Y";"";"N";"N"
"1000008260";"160";"213";"Y";"";"N";"N"
"1000008261";"161";"213";"Y";"";"N";"N"
"1000008262";"150";"213";"Y";"";"N";"N"
"1000008263";"151";"213";"Y";"";"N";"N"
"1000008264";"153";"213";"Y";"";"N";"N"
"1000008265";"154";"213";"Y";"";"N";"N"
"1000008266";"123";"213";"Y";"";"N";"N"
"1000008267";"124";"213";"Y";"";"N";"N"
"1000008268";"125";"213";"Y";"";"N";"N"
"1000008269";"126";"213";"Y";"";"N";"N"
"1000008270";"127";"213";"Y";"";"N";"N"
"1000008271";"128";"213";"Y";"";"N";"N"
"1000008272";"129";"213";"Y";"";"N";"N"
"1000008273";"134";"213";"Y";"";"N";"N"
"1000008274";"135";"213";"Y";"";"N";"N"
"1000008275";"512";"213";"Y";"";"N";"N"
"1000008276";"513";"213";"Y";"";"N";"N"
"1000008277";"483";"213";"Y";"";"N";"N"
"1000008278";"38";"213";"Y";"";"N";"N"
"1000008279";"39";"213";"Y";"";"N";"N"
"1000008280";"259";"213";"Y";"";"N";"N"
"1000008281";"260";"213";"Y";"";"N";"N"
"1000008282";"71";"213";"Y";"";"N";"N"
"1000008283";"72";"213";"Y";"";"N";"N"
"1000008284";"9960";"213";"Y";"";"N";"N"
"1000008285";"9961";"213";"Y";"";"N";"N"
"1000008286";"70";"213";"N";"";"N";"N"
"1000008287";"455";"213";"Y";"";"N";"N"
"1000008288";"511";"213";"Y";"";"N";"N"
"1000008289";"40";"213";"Y";"";"N";"N"
"1000008290";"107";"213";"Y";"";"N";"N"
"1000008291";"14";"213";"Y";"";"N";"N"
"1000008294";"250";"213";"Y";"";"N";"N"
"1000008295";"258";"213";"Y";"";"N";"N"
"1000008296";"256";"213";"Y";"";"N";"N"
"1000008297";"255";"213";"Y";"";"N";"N"
"1000008298";"257";"213";"Y";"";"N";"N"
"1000008299";"265";"213";"Y";"";"N";"N"
"1000008300";"267";"213";"Y";"";"N";"N"
"1000008301";"273";"213";"Y";"";"N";"N"
"1000008302";"286";"213";"Y";"";"N";"N"
"1000008303";"440";"213";"Y";"";"N";"N"
"1000008305";"289";"213";"Y";"";"N";"N"
"1000008306";"291";"213";"Y";"";"N";"N"
"1000008307";"292";"213";"Y";"";"N";"N"
"1000008308";"607";"213";"Y";"";"N";"N"
"1000008309";"612";"213";"Y";"";"N";"N"
"1000008310";"617";"213";"Y";"";"N";"N"
"1000008311";"642";"213";"Y";"";"N";"N"
"1000008312";"294";"213";"Y";"";"N";"N"
"1000008313";"111";"213";"Y";"";"N";"N"
"1000008314";"114";"213";"Y";"";"N";"N"
"1000008315";"433";"213";"Y";"";"N";"N"
"1000008316";"640";"213";"Y";"";"N";"N"
"1000008317";"605";"213";"Y";"";"N";"N"
"1000008318";"615";"213";"Y";"";"N";"N"
"1000008319";"645";"213";"Y";"";"N";"N"
"1000008320";"3";"213";"Y";"";"N";"N"
"1000008321";"103";"213";"Y";"";"N";"N"
"1000008322";"201";"213";"Y";"";"N";"N"
"1000008323";"214";"213";"Y";"";"N";"N"
"1000008324";"100";"213";"Y";"";"N";"N"
"1000008325";"219";"213";"Y";"";"N";"N"
"1000008326";"16";"213";"Y";"";"N";"N"
"1000008327";"210";"213";"Y";"";"N";"N"
"1000008328";"600";"213";"Y";"";"N";"N"
"1000008329";"610";"213";"Y";"";"N";"N"
"1000008330";"405";"213";"Y";"";"N";"N"
"1000008331";"200";"213";"Y";"";"N";"N"
"1000008332";"211";"213";"Y";"";"N";"N"
"1000008333";"212";"213";"Y";"";"N";"N"
"1000008334";"500";"213";"Y";"";"N";"N"
"1000008335";"501";"213";"Y";"";"N";"N"
"1000008336";"207";"213";"Y";"";"N";"N"
"1000008337";"217";"213";"Y";"";"N";"N"
"1000008338";"15";"213";"Y";"";"N";"N"
"1000008339";"400";"213";"Y";"";"N";"N"
"1000008341";"10";"213";"Y";"";"N";"N"
"1000008342";"13";"213";"N";"";"N";"N"
"1000008343";"1";"213";"Y";"";"N";"N"
"1000008344";"205";"213";"Y";"";"N";"N"
"1000008345";"206";"213";"Y";"";"N";"N"
"1000008346";"208";"213";"Y";"";"N";"N"
"1000008347";"215";"213";"Y";"";"N";"N"
"1000008348";"330";"213";"Y";"";"N";"N"
"1000008349";"223";"213";"Y";"";"N";"N"
"1000008350";"33";"213";"Y";"";"N";"N"
"1000008351";"509";"213";"Y";"";"N";"N"
"1000008354";"451";"213";"Y";"";"N";"N"
"1000008355";"420";"213";"Y";"";"N";"N"
"1000008356";"35";"213";"Y";"";"N";"N"
"1000008357";"505";"213";"Y";"";"N";"N"
"1000008358";"507";"213";"Y";"";"N";"N"
"1000008359";"508";"213";"Y";"";"N";"N"
"1000008360";"226";"213";"Y";"";"N";"N"
"1000008361";"227";"213";"Y";"";"N";"N"
"1000008362";"230";"213";"Y";"";"N";"N"
"1000008363";"231";"213";"Y";"";"N";"N"
"1000008364";"232";"213";"Y";"";"N";"N"
"1000008365";"655";"213";"Y";"";"N";"N"
"1000008366";"665";"213";"Y";"";"N";"N"
"1000008367";"44";"213";"Y";"";"N";"N"
"1000008368";"45";"213";"Y";"";"N";"N"
"1000008369";"48";"213";"N";"";"N";"N"
"1000008370";"233";"213";"N";"";"N";"N"
"1000008371";"412";"213";"Y";"";"N";"N"
"1000008372";"110";"213";"Y";"";"N";"N"
"1000008373";"113";"213";"Y";"";"N";"N"
"1000008374";"601";"213";"Y";"";"N";"N"
"1000008375";"606";"213";"Y";"";"N";"N"
"1000008376";"611";"213";"Y";"";"N";"N"
"1000008377";"616";"213";"Y";"";"N";"N"
"1000008378";"641";"213";"Y";"";"N";"N"
"1000008379";"52";"213";"Y";"";"N";"N"
"1000008380";"430";"213";"Y";"";"N";"N"
"1000008382";"61";"213";"Y";"";"N";"N"
"1000008383";"62";"213";"Y";"";"N";"N"
"1000008384";"603";"213";"Y";"";"N";"N"
"1000008385";"608";"213";"Y";"";"N";"N"
"1000008386";"613";"213";"Y";"";"N";"N"
"1000008387";"618";"213";"Y";"";"N";"N"
"1000008388";"643";"213";"Y";"";"N";"N"
"1000008389";"131";"213";"Y";"";"N";"N"
"1000008390";"132";"213";"Y";"";"N";"N"
"1000008391";"34";"213";"Y";"";"N";"N"
"1000008392";"36";"213";"Y";"";"N";"N"
"1000008393";"506";"213";"Y";"";"N";"N"
"1000008394";"228";"213";"Y";"";"N";"N"
"1000008395";"287";"213";"Y";"";"N";"N"
"1000008396";"602";"213";"Y";"";"N";"N"
"1000008397";"293";"213";"Y";"";"N";"N"
"1000008398";"432";"213";"Y";"";"N";"N"
"1000008399";"121";"213";"Y";"";"N";"N"
"1000008400";"122";"213";"Y";"";"N";"N"
"1000008401";"195";"213";"Y";"";"N";"N"
"1000008402";"196";"213";"Y";"";"N";"N"
"1000008403";"197";"213";"Y";"";"N";"N"
"1000008404";"198";"213";"Y";"";"N";"N"
"1000008405";"199";"213";"Y";"";"N";"N"
"1000008406";"682";"213";"Y";"";"N";"N"
"1000008407";"683";"213";"Y";"";"N";"N"
"1000008408";"684";"213";"Y";"";"N";"N"
"1000008409";"685";"213";"Y";"";"N";"N"
"1000008410";"686";"213";"Y";"";"N";"N"
"1000008411";"687";"213";"Y";"";"N";"N"
"1000008412";"688";"213";"Y";"";"N";"N"
"1000008413";"689";"213";"Y";"";"N";"N"
"1000008414";"678";"213";"Y";"";"N";"N"
"1000008415";"679";"213";"Y";"";"N";"N"
"1000008416";"173";"213";"Y";"";"N";"N"
"1000008417";"174";"213";"Y";"";"N";"N"
"1000008418";"170";"213";"Y";"";"N";"N"
"1000008419";"171";"213";"Y";"";"N";"N"
"1000008420";"9250";"213";"Y";"";"N";"N"
"1000008421";"261";"213";"Y";"";"N";"N"
"1000008422";"262";"213";"Y";"";"N";"N"
"1000008423";"75";"213";"Y";"";"N";"N"
"1000008424";"76";"213";"Y";"";"N";"N"
"1000008425";"77";"213";"Y";"";"N";"N"
"1000008426";"78";"213";"Y";"";"N";"N"
"1000008427";"118";"213";"Y";"";"N";"N"
"1000008428";"117";"213";"Y";"";"N";"N"
"1000008429";"119";"213";"Y";"";"N";"N"
"1000008430";"120";"213";"Y";"";"N";"N"
"1000008431";"510";"213";"Y";"";"N";"N"
"1000008433";"9251";"213";"Y";"";"N";"N"
"1000008434";"460";"213";"Y";"";"N";"N"
"1000008436";"90";"213";"Y";"";"N";"N"
"1000008437";"91";"213";"Y";"";"N";"N"
"1000008438";"99";"213";"Y";"";"N";"N"
"1000008439";"93";"213";"Y";"";"N";"N"
"1000008440";"95";"213";"Y";"";"N";"N"
"1000008441";"98";"213";"Y";"";"N";"N"
"1000008442";"89";"213";"Y";"";"N";"N"
"1000008443";"92";"213";"Y";"";"N";"N"
"1000008444";"94";"213";"Y";"";"N";"N"
"1000008445";"97";"213";"Y";"";"N";"N"
"1000008446";"140";"213";"Y";"";"N";"N"
"1000008447";"141";"213";"Y";"";"N";"N"
"1000008448";"142";"213";"Y";"";"N";"N"
"1000008449";"300";"213";"Y";"";"N";"N"
"1000008450";"450";"213";"Y";"";"N";"N"
"1000008451";"800";"213";"Y";"";"N";"N"
"1000008452";"301";"213";"Y";"";"N";"N"
"1000008453";"331";"213";"Y";"";"N";"N"
"1000008454";"155";"213";"Y";"";"N";"N"
"1000008455";"156";"213";"Y";"";"N";"N"
"1000008456";"144";"213";"Y";"";"N";"N"
"1000008457";"146";"213";"Y";"";"N";"N"
"1000008458";"145";"213";"Y";"";"N";"N"
"1000008459";"147";"213";"Y";"";"N";"N"
"1000008460";"17460";"213";"Y";"";"N";"N"
"1000008461";"17461";"213";"Y";"";"N";"N"
"1000008462";"920";"213";"Y";"";"N";"N"
"1000008463";"921";"213";"Y";"";"N";"N"
"1000008464";"922";"213";"Y";"";"N";"N"
"1000008465";"923";"213";"Y";"";"N";"N"
"1000008466";"924";"213";"Y";"";"N";"N"
"1000008467";"925";"213";"Y";"";"N";"N"
"1000008468";"926";"213";"Y";"";"N";"N"
"1000008469";"927";"213";"Y";"";"N";"N"
"1000008470";"928";"213";"Y";"";"N";"N"
"1000008471";"929";"213";"Y";"";"N";"N"
"1000008472";"930";"213";"Y";"";"N";"N"
"1000008473";"931";"213";"Y";"";"N";"N"
"1000008474";"932";"213";"Y";"";"N";"N"
"1000008475";"933";"213";"Y";"";"N";"N"
"1000008476";"934";"213";"Y";"";"N";"N"
"1000008477";"935";"213";"Y";"";"N";"N"
"1000008478";"936";"213";"Y";"";"N";"N"
"1000008479";"937";"213";"Y";"";"N";"N"
"1000008480";"938";"213";"Y";"";"N";"N"
"1000008481";"939";"213";"Y";"";"N";"N"
"1000008482";"940";"213";"Y";"";"N";"N"
"1000008483";"941";"213";"Y";"";"N";"N"
"1000008484";"942";"213";"Y";"";"N";"N"
"1000008485";"943";"213";"Y";"";"N";"N"
"1000008492";"476";"213";"Y";"";"N";"N"
"1000008493";"477";"213";"Y";"";"N";"N"
"1000008496";"480";"213";"Y";"";"N";"N"
"1000008497";"108";"213";"Y";"";"N";"N"
"1000008498";"109";"213";"Y";"";"N";"N"
"1000008499";"84";"213";"N";"";"N";"N"
"1000008500";"85";"213";"N";"";"N";"N"
"1000008501";"274";"213";"Y";"";"N";"N"
"1000008502";"277";"213";"Y";"";"N";"N"
"1000008503";"283";"213";"Y";"";"N";"N"
"1000008504";"64";"213";"Y";"";"N";"N"
"1000008505";"143";"213";"Y";"";"N";"N"
"1000008506";"944";"213";"Y";"";"N";"N"
"1000008507";"945";"213";"Y";"";"N";"N"
"1000008508";"175";"213";"Y";"";"N";"N"
"1000008510";"850";"213";"Y";"";"N";"N"
"1000008511";"851";"213";"Y";"";"N";"N"
"1000008512";"852";"213";"Y";"";"N";"N"
"1000008513";"467";"213";"Y";"";"N";"N"
"1000008514";"482";"213";"Y";"";"N";"N"
"1000008518";"484";"213";"Y";"";"N";"N"
"1000008519";"853";"213";"Y";"";"N";"N"
"1000008520";"854";"213";"Y";"";"N";"N"
"1000008521";"855";"213";"Y";"";"N";"N"
"1000008522";"856";"213";"Y";"";"N";"N"
"1000008523";"857";"213";"Y";"";"N";"N"
"1000008524";"488";"213";"Y";"";"N";"N"
"1000008525";"489";"213";"Y";"";"N";"N"
"1000008526";"490";"213";"Y";"";"N";"N"
"1000008527";"302";"213";"Y";"";"N";"N"
"1000008528";"414";"213";"Y";"";"N";"N"
"1000008529";"415";"213";"Y";"";"N";"N"
"1000008530";"180";"215";"Y";"";"N";"N"
"1000008531";"691";"215";"Y";"";"N";"N"
"1000008532";"692";"215";"Y";"";"N";"N"
"1000008533";"695";"215";"Y";"";"N";"N"
"1000008534";"696";"215";"Y";"";"N";"N"
"1000008535";"834";"215";"Y";"";"N";"N"
"1000008536";"264";"215";"Y";"";"N";"N"
"1000008537";"83";"215";"Y";"";"N";"N"
"1000008538";"810";"215";"Y";"";"N";"N"
"1000008539";"811";"215";"Y";"";"N";"N"
"1000008540";"812";"215";"Y";"";"N";"N"
"1000008541";"813";"215";"Y";"";"N";"N"
"1000008542";"814";"215";"Y";"";"N";"N"
"1000008543";"815";"215";"Y";"";"N";"N"
"1000008544";"816";"215";"Y";"";"N";"N"
"1000008545";"817";"215";"Y";"";"N";"N"
"1000008546";"818";"215";"Y";"";"N";"N"
"1000008547";"819";"215";"Y";"";"N";"N"
"1000008548";"820";"215";"Y";"";"N";"N"
"1000008549";"821";"215";"Y";"";"N";"N"
"1000008550";"822";"215";"Y";"";"N";"N"
"1000008551";"823";"215";"Y";"";"N";"N"
"1000008552";"824";"215";"Y";"";"N";"N"
"1000008553";"825";"215";"Y";"";"N";"N"
"1000008554";"826";"215";"Y";"";"N";"N"
"1000008555";"827";"215";"Y";"";"N";"N"
"1000008556";"828";"215";"Y";"";"N";"N"
"1000008557";"829";"215";"Y";"";"N";"N"
"1000008558";"830";"215";"Y";"";"N";"N"
"1000008559";"831";"215";"Y";"";"N";"N"
"1000008560";"832";"215";"Y";"";"N";"N"
"1000008561";"833";"215";"Y";"";"N";"N"
"1000008562";"251";"215";"Y";"";"N";"N"
"1000008563";"190";"215";"Y";"";"N";"N"
"1000008564";"191";"215";"Y";"";"N";"N"
"1000008565";"193";"215";"Y";"";"N";"N"
"1000008566";"670";"215";"Y";"";"N";"N"
"1000008567";"671";"215";"Y";"";"N";"N"
"1000008568";"672";"215";"Y";"";"N";"N"
"1000008569";"673";"215";"Y";"";"N";"N"
"1000008570";"676";"215";"Y";"";"N";"N"
"1000008571";"160";"215";"Y";"";"N";"N"
"1000008572";"161";"215";"Y";"";"N";"N"
"1000008573";"150";"215";"Y";"";"N";"N"
"1000008574";"151";"215";"Y";"";"N";"N"
"1000008575";"153";"215";"Y";"";"N";"N"
"1000008576";"154";"215";"Y";"";"N";"N"
"1000008577";"123";"215";"Y";"";"N";"N"
"1000008578";"124";"215";"Y";"";"N";"N"
"1000008579";"125";"215";"Y";"";"N";"N"
"1000008580";"126";"215";"Y";"";"N";"N"
"1000008581";"127";"215";"Y";"";"N";"N"
"1000008582";"128";"215";"Y";"";"N";"N"
"1000008583";"129";"215";"Y";"";"N";"N"
"1000008584";"134";"215";"Y";"";"N";"N"
"1000008585";"135";"215";"Y";"";"N";"N"
"1000008586";"512";"215";"Y";"";"N";"N"
"1000008587";"513";"215";"Y";"";"N";"N"
"1000008588";"483";"215";"Y";"";"N";"N"
"1000008589";"38";"215";"Y";"";"N";"N"
"1000008590";"39";"215";"Y";"";"N";"N"
"1000008591";"259";"215";"Y";"";"N";"N"
"1000008592";"260";"215";"Y";"";"N";"N"
"1000008593";"71";"215";"Y";"";"N";"N"
"1000008594";"72";"215";"Y";"";"N";"N"
"1000008595";"9960";"215";"Y";"";"N";"N"
"1000008596";"9961";"215";"Y";"";"N";"N"
"1000008597";"70";"215";"Y";"";"N";"N"
"1000008598";"455";"215";"Y";"";"N";"N"
"1000008599";"511";"215";"Y";"";"N";"N"
"1000008600";"40";"215";"Y";"";"N";"N"
"1000008601";"107";"215";"Y";"";"N";"N"
"1000008602";"14";"215";"Y";"";"N";"N"
"1000008605";"250";"215";"Y";"";"N";"N"
"1000008606";"258";"215";"Y";"";"N";"N"
"1000008607";"256";"215";"Y";"";"N";"N"
"1000008608";"255";"215";"Y";"";"N";"N"
"1000008609";"257";"215";"Y";"";"N";"N"
"1000008610";"265";"215";"Y";"";"N";"N"
"1000008611";"267";"215";"Y";"";"N";"N"
"1000008612";"273";"215";"Y";"";"N";"N"
"1000008613";"286";"215";"Y";"";"N";"N"
"1000008614";"440";"215";"Y";"";"N";"N"
"1000008616";"289";"215";"Y";"";"N";"N"
"1000008617";"291";"215";"Y";"";"N";"N"
"1000008618";"292";"215";"Y";"";"N";"N"
"1000008619";"607";"215";"Y";"";"N";"N"
"1000008620";"612";"215";"Y";"";"N";"N"
"1000008621";"617";"215";"Y";"";"N";"N"
"1000008622";"642";"215";"Y";"";"N";"N"
"1000008623";"294";"215";"Y";"";"N";"N"
"1000008624";"111";"215";"Y";"";"N";"N"
"1000008625";"114";"215";"Y";"";"N";"N"
"1000008626";"433";"215";"Y";"";"N";"N"
"1000008627";"640";"215";"Y";"";"N";"N"
"1000008628";"605";"215";"Y";"";"N";"N"
"1000008629";"615";"215";"Y";"";"N";"N"
"1000008630";"645";"215";"Y";"";"N";"N"
"1000008631";"3";"215";"Y";"";"N";"N"
"1000008632";"103";"215";"Y";"";"N";"N"
"1000008633";"201";"215";"Y";"";"N";"N"
"1000008634";"214";"215";"Y";"";"N";"N"
"1000008635";"100";"215";"Y";"";"N";"N"
"1000008636";"219";"215";"Y";"";"N";"N"
"1000008637";"16";"215";"Y";"";"N";"N"
"1000008638";"210";"215";"Y";"";"N";"N"
"1000008639";"600";"215";"Y";"";"N";"N"
"1000008640";"610";"215";"Y";"";"N";"N"
"1000008641";"405";"215";"Y";"";"N";"N"
"1000008642";"200";"215";"Y";"";"N";"N"
"1000008643";"211";"215";"Y";"";"N";"N"
"1000008644";"212";"215";"Y";"";"N";"N"
"1000008645";"500";"215";"Y";"";"N";"N"
"1000008646";"501";"215";"Y";"";"N";"N"
"1000008647";"207";"215";"Y";"";"N";"N"
"1000008648";"217";"215";"Y";"";"N";"N"
"1000008649";"15";"215";"Y";"";"N";"N"
"1000008650";"400";"215";"Y";"";"N";"N"
"1000008652";"10";"215";"Y";"";"N";"N"
"1000008653";"13";"215";"N";"";"N";"N"
"1000008654";"1";"215";"Y";"";"N";"N"
"1000008655";"205";"215";"Y";"";"N";"N"
"1000008656";"206";"215";"Y";"";"N";"N"
"1000008657";"208";"215";"Y";"";"N";"N"
"1000008658";"215";"215";"Y";"";"N";"N"
"1000008659";"330";"215";"Y";"";"N";"N"
"1000008660";"223";"215";"Y";"";"N";"N"
"1000008661";"33";"215";"Y";"";"N";"N"
"1000008662";"509";"215";"Y";"";"N";"N"
"1000008665";"451";"215";"Y";"";"N";"N"
"1000008666";"420";"215";"Y";"";"N";"N"
"1000008667";"35";"215";"Y";"";"N";"N"
"1000008668";"505";"215";"Y";"";"N";"N"
"1000008669";"507";"215";"Y";"";"N";"N"
"1000008670";"508";"215";"Y";"";"N";"N"
"1000008671";"226";"215";"Y";"";"N";"N"
"1000008672";"227";"215";"Y";"";"N";"N"
"1000008673";"230";"215";"Y";"";"N";"N"
"1000008674";"231";"215";"Y";"";"N";"N"
"1000008675";"232";"215";"Y";"";"N";"N"
"1000008676";"655";"215";"Y";"";"N";"N"
"1000008677";"665";"215";"Y";"";"N";"N"
"1000008678";"44";"215";"Y";"";"N";"N"
"1000008679";"45";"215";"Y";"";"N";"N"
"1000008680";"48";"215";"N";"";"N";"N"
"1000008681";"233";"215";"N";"";"N";"N"
"1000008682";"412";"215";"Y";"";"N";"N"
"1000008683";"110";"215";"Y";"";"N";"N"
"1000008684";"113";"215";"Y";"";"N";"N"
"1000008685";"601";"215";"Y";"";"N";"N"
"1000008686";"606";"215";"Y";"";"N";"N"
"1000008687";"611";"215";"Y";"";"N";"N"
"1000008688";"616";"215";"Y";"";"N";"N"
"1000008689";"641";"215";"Y";"";"N";"N"
"1000008690";"52";"215";"Y";"";"N";"N"
"1000008691";"430";"215";"Y";"";"N";"N"
"1000008693";"61";"215";"Y";"";"N";"N"
"1000008694";"62";"215";"Y";"";"N";"N"
"1000008695";"603";"215";"Y";"";"N";"N"
"1000008696";"608";"215";"Y";"";"N";"N"
"1000008697";"613";"215";"Y";"";"N";"N"
"1000008698";"618";"215";"Y";"";"N";"N"
"1000008699";"643";"215";"Y";"";"N";"N"
"1000008700";"131";"215";"Y";"";"N";"N"
"1000008701";"132";"215";"Y";"";"N";"N"
"1000008702";"34";"215";"Y";"";"N";"N"
"1000008703";"36";"215";"Y";"";"N";"N"
"1000008704";"506";"215";"Y";"";"N";"N"
"1000008705";"228";"215";"Y";"";"N";"N"
"1000008706";"287";"215";"Y";"";"N";"N"
"1000008707";"602";"215";"Y";"";"N";"N"
"1000008708";"293";"215";"Y";"";"N";"N"
"1000008709";"432";"215";"Y";"";"N";"N"
"1000008710";"121";"215";"Y";"";"N";"N"
"1000008711";"122";"215";"Y";"";"N";"N"
"1000008712";"195";"215";"Y";"";"N";"N"
"1000008713";"196";"215";"Y";"";"N";"N"
"1000008714";"197";"215";"Y";"";"N";"N"
"1000008715";"198";"215";"Y";"";"N";"N"
"1000008716";"199";"215";"Y";"";"N";"N"
"1000008717";"682";"215";"Y";"";"N";"N"
"1000008718";"683";"215";"Y";"";"N";"N"
"1000008719";"684";"215";"Y";"";"N";"N"
"1000008720";"685";"215";"Y";"";"N";"N"
"1000008721";"686";"215";"Y";"";"N";"N"
"1000008722";"687";"215";"Y";"";"N";"N"
"1000008723";"688";"215";"Y";"";"N";"N"
"1000008724";"689";"215";"Y";"";"N";"N"
"1000008725";"678";"215";"Y";"";"N";"N"
"1000008726";"679";"215";"Y";"";"N";"N"
"1000008727";"173";"215";"Y";"";"N";"N"
"1000008728";"174";"215";"Y";"";"N";"N"
"1000008729";"170";"215";"Y";"";"N";"N"
"1000008730";"171";"215";"Y";"";"N";"N"
"1000008731";"9250";"215";"Y";"";"N";"N"
"1000008732";"261";"215";"Y";"";"N";"N"
"1000008733";"262";"215";"Y";"";"N";"N"
"1000008734";"75";"215";"Y";"";"N";"N"
"1000008735";"76";"215";"Y";"";"N";"N"
"1000008736";"77";"215";"Y";"";"N";"N"
"1000008737";"78";"215";"Y";"";"N";"N"
"1000008738";"118";"215";"Y";"";"N";"N"
"1000008739";"117";"215";"Y";"";"N";"N"
"1000008740";"119";"215";"Y";"";"N";"N"
"1000008741";"120";"215";"Y";"";"N";"N"
"1000008742";"510";"215";"Y";"";"N";"N"
"1000008744";"9251";"215";"Y";"";"N";"N"
"1000008745";"460";"215";"Y";"";"N";"N"
"1000008747";"90";"215";"Y";"";"N";"N"
"1000008748";"91";"215";"Y";"";"N";"N"
"1000008749";"99";"215";"Y";"";"N";"N"
"1000008750";"93";"215";"Y";"";"N";"N"
"1000008751";"95";"215";"Y";"";"N";"N"
"1000008752";"98";"215";"Y";"";"N";"N"
"1000008753";"89";"215";"Y";"";"N";"N"
"1000008754";"92";"215";"Y";"";"N";"N"
"1000008755";"94";"215";"Y";"";"N";"N"
"1000008756";"97";"215";"Y";"";"N";"N"
"1000008757";"140";"215";"Y";"";"N";"N"
"1000008758";"141";"215";"Y";"";"N";"N"
"1000008759";"142";"215";"Y";"";"N";"N"
"1000008760";"300";"215";"Y";"";"N";"N"
"1000008761";"450";"215";"Y";"";"N";"N"
"1000008762";"800";"215";"N";"";"N";"N"
"1000008763";"301";"215";"Y";"";"N";"N"
"1000008764";"331";"215";"Y";"";"N";"N"
"1000008765";"155";"215";"Y";"";"N";"N"
"1000008766";"156";"215";"Y";"";"N";"N"
"1000008767";"144";"215";"Y";"";"N";"N"
"1000008768";"146";"215";"Y";"";"N";"N"
"1000008769";"145";"215";"Y";"";"N";"N"
"1000008770";"147";"215";"Y";"";"N";"N"
"1000008771";"17460";"215";"Y";"";"N";"N"
"1000008772";"17461";"215";"Y";"";"N";"N"
"1000008773";"920";"215";"Y";"";"N";"N"
"1000008774";"921";"215";"Y";"";"N";"N"
"1000008775";"922";"215";"Y";"";"N";"N"
"1000008776";"923";"215";"Y";"";"N";"N"
"1000008777";"924";"215";"Y";"";"N";"N"
"1000008778";"925";"215";"Y";"";"N";"N"
"1000008779";"926";"215";"Y";"";"N";"N"
"1000008780";"927";"215";"Y";"";"N";"N"
"1000008781";"928";"215";"Y";"";"N";"N"
"1000008782";"929";"215";"Y";"";"N";"N"
"1000008783";"930";"215";"Y";"";"N";"N"
"1000008784";"931";"215";"Y";"";"N";"N"
"1000008785";"932";"215";"Y";"";"N";"N"
"1000008786";"933";"215";"Y";"";"N";"N"
"1000008787";"934";"215";"Y";"";"N";"N"
"1000008788";"935";"215";"Y";"";"N";"N"
"1000008789";"936";"215";"Y";"";"N";"N"
"1000008790";"937";"215";"Y";"";"N";"N"
"1000008791";"938";"215";"Y";"";"N";"N"
"1000008792";"939";"215";"Y";"";"N";"N"
"1000008793";"940";"215";"Y";"";"N";"N"
"1000008794";"941";"215";"Y";"";"N";"N"
"1000008795";"942";"215";"Y";"";"N";"N"
"1000008796";"943";"215";"Y";"";"N";"N"
"1000008803";"476";"215";"Y";"";"N";"N"
"1000008804";"477";"215";"Y";"";"N";"N"
"1000008807";"480";"215";"Y";"";"N";"N"
"1000008808";"108";"215";"Y";"";"N";"N"
"1000008809";"109";"215";"Y";"";"N";"N"
"1000008810";"84";"215";"Y";"";"N";"N"
"1000008811";"85";"215";"Y";"";"N";"N"
"1000008812";"274";"215";"Y";"";"N";"N"
"1000008813";"277";"215";"Y";"";"N";"N"
"1000008814";"283";"215";"Y";"";"N";"N"
"1000008815";"64";"215";"Y";"";"N";"N"
"1000008816";"143";"215";"Y";"";"N";"N"
"1000008817";"944";"215";"Y";"";"N";"N"
"1000008818";"945";"215";"Y";"";"N";"N"
"1000008819";"175";"215";"Y";"";"N";"N"
"1000008821";"850";"215";"Y";"";"N";"N"
"1000008822";"851";"215";"Y";"";"N";"N"
"1000008823";"852";"215";"Y";"";"N";"N"
"1000008824";"467";"215";"Y";"";"N";"N"
"1000008825";"482";"215";"Y";"";"N";"N"
"1000008829";"484";"215";"Y";"";"N";"N"
"1000008830";"853";"215";"Y";"";"N";"N"
"1000008831";"854";"215";"Y";"";"N";"N"
"1000008832";"855";"215";"Y";"";"N";"N"
"1000008833";"856";"215";"Y";"";"N";"N"
"1000008834";"857";"215";"Y";"";"N";"N"
